tanggal,PM2.5,PM10,SO2,NO2,CO,O3,Status_Kualitas_Udara
2013-11-05,107.83333333333333,130.83333333333334,19.375,78.25,1416.6666666666667,13.387500000000001,Tidak Sehat
2013-11-06,77.20833333333333,113.0,9.125,50.0,1010.4166666666666,28.461825,Tidak Sehat
2013-11-07,29.041666666666668,46.625,13.291666666666666,40.833333333333336,541.6666666666666,23.579849999999997,Normal
2013-11-08,112.41666666666667,130.95833333333334,29.166666666666668,75.83333333333333,1666.6666666666667,7.621950000000001,Tidak Sehat
2013-11-09,82.04166666666667,88.54166666666667,32.666666666666664,58.041666666666664,1281.25,19.5055875,Tidak Sehat
2013-11-10,10.833333333333334,38.458333333333336,12.25,21.833333333333332,358.3333333333333,47.989725,Normal
2013-11-11,30.75,50.416666666666664,21.0,39.958333333333336,700.0,25.480875,Normal
2013-11-12,56.333333333333336,77.29166666666667,27.875,52.0,1252.0833333333333,25.427325,Tidak Sehat
2013-11-13,115.79166666666667,131.41666666666666,38.0,81.75,2179.1666666666665,10.112025000000001,Tidak Sehat
2013-11-14,55.5,89.125,23.25,51.125,1233.3333333333333,29.479275,Tidak Sehat
2013-11-15,76.0,147.625,35.75,68.25,1383.3333333333333,19.40295,Tidak Sehat
2013-11-16,31.541666666666668,71.29166666666667,12.166666666666666,21.5,462.5,45.615675,Normal
2013-11-17,13.916666666666666,23.583333333333332,9.125,19.291666666666668,595.8333333333334,41.57265,Normal
2013-11-18,8.083333333333334,12.541666666666666,10.958333333333334,11.5,295.8333333333333,49.6944,Normal
2013-11-19,29.416666666666668,35.375,26.791666666666668,31.541666666666668,675.0,24.516975000000002,Normal
2013-11-20,66.08333333333333,78.375,26.625,53.125,1408.3333333333333,13.26255,Tidak Sehat
2013-11-21,72.08333333333333,88.625,34.25,56.625,1560.4166666666667,9.058875,Tidak Sehat
2013-11-22,123.875,146.54166666666666,35.791666666666664,84.52022916666667,2429.5833333333335,6.626008333333334,Tidak Sehat
2013-11-23,86.45833333333333,99.5,33.833333333333336,61.958333333333336,1735.4166666666667,15.458333333333334,Tidak Sehat
2013-11-24,55.333333333333336,128.25,24.25,32.708333333333336,737.5,25.125,Tidak Sehat
2013-11-25,20.25,37.916666666666664,16.166666666666668,24.625,579.1666666666666,32.208333333333336,Normal
2013-11-26,14.791666666666666,43.375,15.916666666666666,17.208333333333332,483.3333333333333,46.291666666666664,Normal
2013-11-27,8.375,36.875,4.333333333333333,10.0,262.5,48.5,Normal
2013-11-28,10.708333333333334,38.541666666666664,12.958333333333334,18.541666666666668,420.8333333333333,40.125,Normal
2013-11-29,35.583333333333336,43.041666666666664,33.75,35.208333333333336,1052.0833333333333,28.375,Normal
2013-11-30,26.625,38.875,34.166666666666664,31.458333333333332,687.5,33.25,Normal
2013-12-01,49.5,56.708333333333336,35.75,42.375,1100.0,33.16015,Normal
2013-12-02,148.625,157.41666666666666,40.625,79.5,2589.5833333333335,10.666666666666666,Tidak Sehat
2013-12-03,41.458333333333336,52.416666666666664,31.125,36.041666666666664,933.3333333333334,36.375,Normal
2013-12-04,54.833333333333336,63.0,40.625,46.375,1045.8333333333333,20.625,Normal
2013-12-05,33.208333333333336,35.041666666666664,23.958333333333332,32.166666666666664,912.5,37.291666666666664,Normal
2013-12-06,95.54166666666667,100.75,36.5,65.5,1964.5833333333333,8.125,Tidak Sehat
2013-12-07,179.0,177.45833333333334,40.833333333333336,93.29166666666667,2660.4166666666665,3.1666666666666665,Tidak Sehat
2013-12-08,106.5,122.10416666666667,28.916666666666668,57.166666666666664,1537.5,19.360716666666665,Tidak Sehat
2013-12-09,12.083333333333334,15.0,10.916666666666666,19.375,466.6666666666667,38.666666666666664,Normal
2013-12-10,38.625,58.333333333333336,21.333333333333332,31.833333333333332,1258.3333333333333,28.291666666666668,Normal
2013-12-11,16.791666666666668,26.666666666666668,16.541666666666668,26.166666666666668,587.5,32.166666666666664,Normal
2013-12-12,16.0,19.333333333333332,20.083333333333332,21.916666666666668,645.8333333333334,38.791666666666664,Normal
2013-12-13,44.083333333333336,49.416666666666664,28.416666666666668,43.291666666666664,1200.0,23.25,Normal
2013-12-14,39.375,46.125,34.958333333333336,36.416666666666664,1193.75,32.125,Normal
2013-12-15,75.58333333333333,72.58333333333333,39.0,54.416666666666664,1895.8333333333333,15.291666666666666,Tidak Sehat
2013-12-16,106.0,105.29166666666667,39.041666666666664,68.41666666666667,2183.3333333333335,8.875,Tidak Sehat
2013-12-17,54.375,56.875,36.041666666666664,37.041666666666664,1356.25,30.916666666666668,Normal
2013-12-18,27.291666666666668,32.041666666666664,23.916666666666668,25.208333333333332,829.1666666666666,30.875,Normal
2013-12-19,57.166666666666664,61.25,35.458333333333336,47.833333333333336,1658.3333333333333,14.5,Tidak Sehat
2013-12-20,38.208333333333336,44.875,34.458333333333336,45.125,1518.75,24.5,Normal
2013-12-21,70.45833333333333,86.75,37.458333333333336,69.04166666666667,2150.0,15.666666666666666,Tidak Sehat
2013-12-22,101.91666666666667,119.79166666666667,42.0,83.95833333333333,2260.4166666666665,6.083333333333333,Tidak Sehat
2013-12-23,129.0,147.45833333333334,41.916666666666664,89.83333333333333,2593.75,8.166666666666666,Tidak Sehat
2013-12-24,147.66666666666666,161.83333333333334,41.708333333333336,92.91666666666667,2331.25,6.083333333333333,Tidak Sehat
2013-12-25,150.79166666666666,179.04166666666666,31.041666666666668,83.79166666666667,1035.4166666666667,21.25,Tidak Sehat
2013-12-26,10.5,28.125,12.166666666666666,23.125,216.66666666666666,47.416666666666664,Normal
2013-12-27,24.75,29.875,29.72566666666667,38.87860416666667,716.6666666666666,27.389591666666664,Normal
2013-12-28,15.791666666666666,29.208333333333332,21.437066666666666,27.814395833333332,541.6666666666666,39.88815833333333,Normal
2013-12-29,36.666666666666664,67.08333333333333,37.125,44.666666666666664,650.0,32.458333333333336,Normal
2013-12-30,43.75,97.54166666666667,36.166666666666664,45.208333333333336,997.9166666666666,32.62200833333333,Tidak Sehat
2013-12-31,46.375,193.0625,21.541666666666668,29.875,585.4166666666666,46.958333333333336,Tidak Sehat
2014-01-01,38.541666666666664,95.375,27.083333333333332,35.375,658.3333333333334,43.25,Tidak Sehat
2014-01-02,115.875,155.125,42.0,77.83333333333333,2597.9166666666665,13.041666666666666,Tidak Sehat
2014-01-03,35.729166666666664,85.64583333333333,22.770833333333332,33.8125,1798.8636363636363,45.875,Tidak Sehat
2014-01-04,107.20833333333333,129.875,40.875,67.16666666666667,2750.0,12.0,Tidak Sehat
2014-01-05,62.958333333333336,68.58333333333333,32.708333333333336,48.208333333333336,2750.0,26.791666666666668,Tidak Sehat
2014-01-06,158.5625,165.375,41.958333333333336,71.625,2614.5833333333335,3.7083333333333335,Tidak Sehat
2014-01-07,88.29166666666667,87.625,30.291666666666668,47.208333333333336,1370.8333333333333,31.416666666666668,Tidak Sehat
2014-01-08,18.583333333333332,22.833333333333332,23.166666666666668,22.333333333333332,670.8333333333334,43.083333333333336,Normal
2014-01-09,28.375,43.666666666666664,28.041666666666668,37.333333333333336,795.8333333333334,31.083333333333332,Normal
2014-01-10,73.45833333333333,95.54166666666667,39.0,60.125,1766.6666666666667,16.583333333333332,Tidak Sehat
2014-01-11,90.29166666666667,109.875,39.916666666666664,72.41666666666667,2120.8333333333335,12.125,Tidak Sehat
2014-01-12,22.041666666666668,32.583333333333336,24.375,32.041666666666664,650.0,41.25,Normal
2014-01-13,67.91666666666667,77.08333333333333,39.916666666666664,64.25,1752.0833333333333,14.5,Tidak Sehat
2014-01-14,74.25,125.95833333333333,40.75,73.45833333333333,1930.5555555555557,14.166666666666666,Tidak Sehat
2014-01-15,135.75,166.52083333333334,42.0,91.75,2331.25,9.5,Tidak Sehat
2014-01-16,189.08333333333334,226.35416666666666,40.708333333333336,96.5,2318.75,15.458333333333334,Tidak Sehat
2014-01-17,102.29166666666667,112.60416666666667,35.291666666666664,57.583333333333336,1429.1666666666667,19.833333333333332,Tidak Sehat
2014-01-18,57.25,68.45833333333333,39.541666666666664,51.1875,1039.5833333333333,28.541666666666668,Tidak Sehat
2014-01-19,112.625,177.29166666666666,33.708333333333336,70.125,2043.75,19.958333333333332,Tidak Sehat
2014-01-20,11.25,36.666666666666664,17.208333333333332,18.291666666666668,387.5,52.083333333333336,Normal
2014-01-21,35.5,41.375,34.25,37.3125,829.1666666666666,35.25,Normal
2014-01-22,106.83333333333333,111.95833333333333,41.291666666666664,72.20833333333333,1985.4166666666667,15.375,Tidak Sehat
2014-01-23,191.9027777777778,210.72916666666666,42.0,111.375,2735.4166666666665,6.729166666666667,Tidak Sehat
2014-01-24,163.33333333333334,188.58333333333334,39.583333333333336,90.25,2187.5,14.416666666666666,Tidak Sehat
2014-01-25,18.791666666666668,31.166666666666668,24.708333333333332,22.791666666666668,575.0,50.5625,Normal
2014-01-26,60.333333333333336,81.95833333333333,38.958333333333336,46.75,1104.1666666666667,22.958333333333332,Tidak Sehat
2014-01-27,101.0625,117.66666666666667,37.208333333333336,51.291666666666664,1691.6666666666667,28.5625,Tidak Sehat
2014-01-28,45.458333333333336,69.08333333333333,40.666666666666664,36.0,800.0,46.375,Normal
2014-01-29,105.95833333333333,136.375,41.875,62.708333333333336,2158.3333333333335,14.916666666666666,Tidak Sehat
2014-01-30,62.75,91.95833333333333,27.666666666666668,33.5625,935.4166666666666,50.416666666666664,Tidak Sehat
2014-01-31,124.125,164.35416666666666,41.625,42.583333333333336,1345.8333333333333,25.291666666666668,Tidak Sehat
2014-02-01,142.58333333333334,146.375,41.958333333333336,55.083333333333336,2131.25,11.458333333333334,Tidak Sehat
2014-02-02,57.625,91.75,30.75,29.604166666666668,1262.5,45.916666666666664,Tidak Sehat
2014-02-03,7.375,33.541666666666664,8.333333333333334,7.833333333333333,379.1666666666667,73.04166666666667,Normal
2014-02-04,16.833333333333332,27.666666666666668,15.791666666666666,11.916666666666666,608.3333333333334,66.0,Normal
2014-02-05,77.75,92.16666666666667,37.583333333333336,39.166666666666664,1416.6666666666667,32.416666666666664,Tidak Sehat
2014-02-06,117.5,117.625,41.708333333333336,52.125,1839.5833333333333,25.375,Tidak Sehat
2014-02-07,105.16666666666667,88.75,33.458333333333336,45.708333333333336,1747.9166666666667,24.791666666666668,Tidak Sehat
2014-02-08,58.166666666666664,44.0,26.520833333333332,32.895833333333336,1047.9166666666667,41.916666666666664,Tidak Sehat
2014-02-09,12.166666666666666,13.541666666666666,22.083333333333332,18.25,591.6666666666666,55.916666666666664,Normal
2014-02-10,25.041666666666668,25.375,38.208333333333336,35.791666666666664,975.0,43.25,Normal
2014-02-11,77.1875,76.60416666666667,37.729166666666664,62.1875,1572.9166666666667,24.229166666666668,Tidak Sehat
2014-02-12,104.20833333333333,106.375,38.958333333333336,71.25,1866.6666666666667,23.666666666666668,Tidak Sehat
2014-02-13,181.41666666666666,184.45833333333334,42.0,75.35416666666667,2604.1666666666665,13.895833333333334,Tidak Sehat
2014-02-14,211.41666666666666,221.9375,42.0,76.22916666666667,2627.0833333333335,21.791666666666668,Tidak Sehat
2014-02-15,223.0,266.6875,42.0,93.08333333333333,2750.0,13.958333333333334,Tidak Sehat
2014-02-16,197.58333333333334,215.08333333333334,41.625,75.77083333333333,2358.3333333333335,32.083333333333336,Tidak Sehat
2014-02-17,121.20833333333333,120.0625,41.791666666666664,76.95833333333333,2202.0833333333335,23.520833333333332,Tidak Sehat
2014-02-18,76.33333333333333,93.52083333333333,38.541666666666664,59.8125,1437.5,20.770833333333332,Tidak Sehat
2014-02-19,44.25,43.333333333333336,32.625,41.645833333333336,912.5,41.875,Normal
2014-02-20,164.58333333333334,182.20833333333334,42.0,76.66666666666667,2183.3333333333335,9.916666666666666,Tidak Sehat
2014-02-21,223.0,273.0625,42.0,84.33333333333333,2522.9166666666665,17.291666666666668,Tidak Sehat
2014-02-22,223.0,275.5,42.0,98.625,2731.25,6.958333333333333,Tidak Sehat
2014-02-23,208.95833333333334,235.39583333333334,42.0,85.58333333333333,2716.6666666666665,8.666666666666666,Tidak Sehat
2014-02-24,219.29166666666666,267.4375,42.0,92.58333333333333,2750.0,16.270833333333332,Tidak Sehat
2014-02-25,223.0,276.5,42.0,101.07291666666667,2750.0,10.145833333333334,Tidak Sehat
2014-02-26,184.08333333333334,216.9375,39.125,90.70833333333333,2331.25,8.291666666666666,Tidak Sehat
2014-02-27,18.708333333333332,27.458333333333332,15.083333333333334,25.083333333333332,520.8333333333334,8.291666666666666,Normal
2014-02-28,94.91666666666667,107.04166666666667,31.333333333333332,59.5,1483.3333333333333,6.541666666666667,Tidak Sehat
2014-03-01,59.875,69.70833333333333,31.083333333333332,45.291666666666664,1143.75,7.708333333333333,Tidak Sehat
2014-03-02,120.66666666666667,150.75,39.166666666666664,74.04166666666667,2297.9166666666665,6.625,Tidak Sehat
2014-03-03,209.08333333333334,241.54166666666666,41.666666666666664,91.85416666666667,2737.5,4.0,Tidak Sehat
2014-03-04,43.0,54.291666666666664,26.375,33.666666666666664,793.75,27.666666666666668,Normal
2014-03-05,15.708333333333334,29.833333333333332,26.583333333333332,32.5,629.1666666666666,51.083333333333336,Normal
2014-03-06,21.333333333333332,32.875,21.375,27.625,662.5,52.583333333333336,Normal
2014-03-07,34.083333333333336,53.25,28.291666666666668,42.041666666666664,1004.1666666666666,39.25,Normal
2014-03-08,103.0,128.58333333333334,37.333333333333336,70.16666666666667,1989.5833333333333,27.458333333333332,Tidak Sehat
2014-03-09,94.5,123.83333333333333,35.083333333333336,60.458333333333336,1650.0,38.916666666666664,Tidak Sehat
2014-03-10,80.04166666666667,95.83333333333333,37.541666666666664,63.083333333333336,1483.3333333333333,23.541666666666668,Tidak Sehat
2014-03-11,138.41666666666666,161.8125,38.25,83.95833333333333,2266.6666666666665,10.333333333333334,Tidak Sehat
2014-03-12,10.791666666666666,22.166666666666668,7.958333333333333,60.625,437.5,2.0416666666666665,Normal
2014-03-13,17.958333333333332,73.0,11.291666666666666,41.5,470.8333333333333,30.291666666666668,Normal
2014-03-14,25.291666666666668,87.20833333333333,20.708333333333332,38.083333333333336,579.1666666666666,50.0,Tidak Sehat
2014-03-15,88.83333333333333,161.375,36.208333333333336,71.125,1325.0,33.458333333333336,Tidak Sehat
2014-03-16,81.5,211.125,42.0,72.16666666666667,1997.9166666666667,44.25,Tidak Sehat
2014-03-17,36.291666666666664,211.5,22.625,46.083333333333336,1245.8333333333333,44.916666666666664,Tidak Sehat
2014-03-18,34.5,115.66666666666667,14.875,34.166666666666664,558.3333333333334,66.29166666666667,Tidak Sehat
2014-03-19,41.625,93.20833333333333,16.166666666666668,33.75,725.0,52.625,Tidak Sehat
2014-03-20,10.041666666666666,28.583333333333332,7.541666666666667,18.0,362.5,67.125,Normal
2014-03-21,20.083333333333332,52.083333333333336,13.5,35.5,516.6666666666666,55.833333333333336,Normal
2014-03-22,31.416666666666668,82.54166666666667,15.416666666666666,29.083333333333332,691.6666666666666,60.791666666666664,Tidak Sehat
2014-03-23,133.625,199.875,38.916666666666664,52.041666666666664,1570.8333333333333,80.375,Tidak Sehat
2014-03-24,209.79166666666666,238.41666666666666,40.5,75.29166666666667,1920.8333333333333,69.625,Tidak Sehat
2014-03-25,208.70833333333334,235.375,40.875,77.66666666666667,1779.1666666666667,82.66666666666667,Tidak Sehat
2014-03-26,207.95833333333334,251.33333333333334,36.791666666666664,92.0,1904.1666666666667,78.08333333333333,Tidak Sehat
2014-03-27,190.04166666666666,237.64583333333334,35.166666666666664,84.625,2220.8333333333335,26.875,Tidak Sehat
2014-03-28,107.83333333333333,141.75,19.416666666666668,49.958333333333336,1475.0,44.333333333333336,Tidak Sehat
2014-03-29,20.791666666666668,50.458333333333336,6.5,21.625,362.5,72.70833333333333,Normal
2014-03-30,23.208333333333332,51.666666666666664,11.333333333333334,37.291666666666664,437.5,60.541666666666664,Normal
2014-03-31,94.0,145.08333333333334,22.958333333333332,59.541666666666664,1375.0,49.958333333333336,Tidak Sehat
2014-04-01,94.66666666666667,93.58333333333333,12.583333333333334,39.708333333333336,933.3333333333334,74.83333333333333,Tidak Sehat
2014-04-02,77.625,132.8125,15.083333333333334,41.979166666666664,858.3333333333334,79.16666666666667,Tidak Sehat
2014-04-03,23.208333333333332,67.41666666666667,5.541666666666667,26.833333333333332,375.0,63.041666666666664,Normal
2014-04-04,28.979166666666668,118.875,7.875,33.916666666666664,500.0,54.541666666666664,Tidak Sehat
2014-04-05,14.791666666666666,56.708333333333336,5.041666666666667,15.208333333333334,275.0,84.04166666666667,Normal
2014-04-06,44.041666666666664,115.25,13.5,52.75,691.6666666666666,54.0,Tidak Sehat
2014-04-07,101.66666666666667,166.41666666666666,18.166666666666668,51.375,870.8333333333334,80.08333333333333,Tidak Sehat
2014-04-08,188.41666666666666,233.5625,33.416666666666664,72.5,1433.3333333333333,88.875,Tidak Sehat
2014-04-09,170.66666666666666,222.14583333333334,18.3125,38.916666666666664,906.25,91.79166666666667,Tidak Sehat
2014-04-10,117.70833333333333,261.2291666666667,24.708333333333332,50.75,1187.5,53.291666666666664,Tidak Sehat
2014-04-11,69.41666666666667,115.5,12.625,50.375,812.5,59.625,Tidak Sehat
2014-04-12,99.75,122.625,19.625,52.666666666666664,1116.6666666666667,81.25,Tidak Sehat
2014-04-13,157.41666666666666,185.54166666666666,26.916666666666668,64.66666666666667,1400.0,92.875,Tidak Sehat
2014-04-14,209.20833333333334,246.70833333333334,27.541666666666668,61.833333333333336,1841.6666666666667,107.375,Tidak Sehat
2014-04-15,132.66666666666666,181.5625,14.958333333333334,61.791666666666664,1150.0,61.208333333333336,Tidak Sehat
2014-04-16,87.70833333333333,120.5,11.875,68.45833333333333,737.5,35.5,Tidak Sehat
2014-04-17,95.5,100.875,14.458333333333334,52.125,1175.0,55.958333333333336,Tidak Sehat
2014-04-18,162.20833333333334,121.875,13.416666666666666,52.791666666666664,1433.3333333333333,65.29166666666667,Tidak Sehat
2014-04-19,87.125,88.29166666666667,16.666666666666668,56.916666666666664,787.5,50.666666666666664,Tidak Sehat
2014-04-20,59.416666666666664,64.875,8.791666666666666,38.791666666666664,558.3333333333334,54.5,Tidak Sehat
2014-04-21,56.041666666666664,60.083333333333336,9.666666666666666,38.208333333333336,479.1666666666667,75.58333333333333,Tidak Sehat
2014-04-22,53.041666666666664,75.79166666666667,8.625,41.875,462.5,91.70833333333333,Tidak Sehat
2014-04-23,115.625,130.0,18.458333333333332,42.125,862.5,98.375,Tidak Sehat
2014-04-24,121.16666666666667,134.29166666666666,15.5,51.791666666666664,958.3333333333334,91.875,Tidak Sehat
2014-04-25,174.83333333333334,199.83333333333334,21.291666666666668,60.0,1079.1666666666667,86.875,Tidak Sehat
2014-04-26,102.02628205128205,109.48525641025641,8.882051282051282,24.7974358974359,402.43589743589746,63.43589743589744,Tidak Sehat
2014-04-27,106.60000000000001,128.20000000000002,11.6,38.9,480.0,77.0,Tidak Sehat
2014-04-28,92.56923076923077,140.75384615384615,16.03076923076923,62.16153846153846,701.5384615384614,58.53846153846154,Tidak Sehat
2014-04-29,89.09615384615385,151.81089743589743,17.362179487179485,67.22435897435898,866.025641025641,101.15064102564104,Tidak Sehat
2014-04-30,104.08333333333333,160.5,19.958333333333332,59.75,1037.5,113.75,Tidak Sehat
2014-05-01,115.04166666666667,186.6875,15.458333333333334,45.958333333333336,937.5,91.45833333333333,Tidak Sehat
2014-05-02,20.166666666666668,47.875,3.125,25.604166666666668,295.8333333333333,80.95833333333333,Normal
2014-05-03,28.125,103.35416666666667,4.708333333333333,47.208333333333336,391.6666666666667,60.666666666666664,Tidak Sehat
2014-05-04,22.458333333333332,63.041666666666664,4.125,21.666666666666668,266.6666666666667,75.41666666666667,Normal
2014-05-05,17.416666666666668,43.208333333333336,3.5,31.375,275.0,70.58333333333333,Normal
2014-05-06,66.125,100.0,25.666666666666668,61.708333333333336,912.5,67.58333333333333,Tidak Sehat
2014-05-07,43.25,69.83333333333333,8.375,35.458333333333336,654.1666666666666,69.5,Normal
2014-05-08,52.625,81.5,12.541666666666666,32.583333333333336,745.8333333333334,96.79166666666667,Tidak Sehat
2014-05-09,58.416666666666664,90.875,32.0,44.958333333333336,1362.5,80.5,Tidak Sehat
2014-05-10,47.041666666666664,74.875,24.75,44.625,1166.6666666666667,74.83333333333333,Normal
2014-05-11,22.458333333333332,26.458333333333332,2.4166666666666665,27.0625,908.3333333333334,56.083333333333336,Normal
2014-05-12,30.458333333333332,58.625,4.291666666666667,32.5,591.6666666666666,65.33333333333333,Normal
2014-05-13,43.375,115.25,6.0,51.708333333333336,700.0,45.666666666666664,Tidak Sehat
2014-05-14,15.916666666666666,53.75,5.291666666666667,22.3125,250.0,61.875,Normal
2014-05-15,56.125,158.14583333333334,6.0,40.666666666666664,408.3333333333333,62.0,Tidak Sehat
2014-05-16,37.375,103.95833333333333,5.583333333333333,28.333333333333332,358.3333333333333,95.45833333333333,Tidak Sehat
2014-05-17,50.208333333333336,105.58333333333333,19.583333333333332,38.395833333333336,808.3333333333334,107.91666666666667,Tidak Sehat
2014-05-18,67.04166666666667,107.35416666666667,17.833333333333332,29.458333333333332,658.3333333333334,127.20833333333333,Tidak Sehat
2014-05-19,98.16666666666667,126.875,9.666666666666666,28.791666666666668,941.6666666666666,138.875,Tidak Sehat
2014-05-20,54.333333333333336,88.29166666666667,7.083333333333333,30.208333333333332,695.8333333333334,113.41666666666667,Tidak Sehat
2014-05-21,110.80833333333334,156.83333333333334,23.645833333333332,36.175000000000004,1304.1666666666667,125.67083333333333,Tidak Sehat
2014-05-22,129.71666666666667,175.5,20.3,39.05416666666667,1483.3333333333333,130.26250000000002,Tidak Sehat
2014-05-23,79.41666666666667,133.29166666666666,16.083333333333332,45.625,808.3333333333334,119.25,Tidak Sehat
2014-05-24,65.79166666666667,81.66666666666667,4.708333333333333,33.25,954.1666666666666,62.625,Tidak Sehat
2014-05-25,58.916666666666664,87.75,2.0833333333333335,24.916666666666668,737.5,62.458333333333336,Tidak Sehat
2014-05-26,18.125,54.416666666666664,6.458333333333333,32.583333333333336,325.0,77.625,Normal
2014-05-27,31.541666666666668,115.5625,4.791666666666667,26.416666666666668,258.3333333333333,81.70833333333333,Tidak Sehat
2014-05-28,25.333333333333332,70.25,9.541666666666666,43.083333333333336,487.5,94.58333333333333,Normal
2014-05-29,26.333333333333332,60.833333333333336,6.166666666666667,34.145833333333336,416.6666666666667,104.375,Tidak Sehat
2014-05-30,72.41666666666667,141.58333333333334,28.333333333333332,45.625,1220.8333333333333,127.08333333333333,Tidak Sehat
2014-05-31,97.875,163.33333333333334,29.0,43.375,1729.1666666666667,142.875,Tidak Sehat
2014-06-01,36.916666666666664,50.083333333333336,2.375,20.9375,587.5,127.45833333333333,Tidak Sehat
2014-06-02,23.25,31.416666666666668,2.0416666666666665,27.291666666666668,466.6666666666667,99.125,Normal
2014-06-03,30.291666666666668,43.0,8.458333333333334,29.458333333333332,570.8333333333334,123.41666666666667,Tidak Sehat
2014-06-04,54.166666666666664,78.04166666666667,9.166666666666666,36.416666666666664,875.0,117.125,Tidak Sehat
2014-06-05,50.645833333333336,70.625,13.625,25.416666666666668,729.1666666666666,128.625,Tidak Sehat
2014-06-06,48.791666666666664,63.541666666666664,9.25,30.416666666666668,850.0,69.375,Normal
2014-06-07,7.333333333333333,16.166666666666668,2.3333333333333335,14.8125,266.6666666666667,79.04166666666667,Normal
2014-06-08,15.583333333333334,32.291666666666664,3.4166666666666665,31.125,391.6666666666667,67.33333333333333,Normal
2014-06-09,21.041666666666668,38.541666666666664,6.75,30.75,475.0,70.875,Normal
2014-06-10,57.166666666666664,66.875,4.541666666666667,31.604166666666668,954.1666666666666,92.75,Tidak Sehat
2014-06-11,40.041666666666664,44.541666666666664,2.3333333333333335,19.458333333333332,750.0,87.0,Normal
2014-06-12,17.75,29.083333333333332,7.75,23.083333333333332,400.0,111.04166666666667,Tidak Sehat
2014-06-13,33.0,54.875,6.166666666666667,28.291666666666668,670.8333333333334,110.66666666666667,Tidak Sehat
2014-06-14,26.791666666666668,35.0,2.3333333333333335,23.208333333333332,533.3333333333334,120.8690476190476,Tidak Sehat
2014-06-15,77.41666666666667,92.66666666666667,8.958333333333334,40.625,875.0,135.79166666666666,Tidak Sehat
2014-06-16,85.125,102.16666666666667,3.7083333333333335,37.833333333333336,837.5,126.33333333333333,Tidak Sehat
2014-06-17,58.208333333333336,65.75,2.75,23.583333333333332,800.0,127.625,Tidak Sehat
2014-06-18,48.520833333333336,60.166666666666664,5.791666666666667,36.3125,714.5833333333334,86.85416666666667,Normal
2014-06-19,98.04166666666667,108.45833333333333,4.916666666666667,38.833333333333336,1100.0,111.95833333333333,Tidak Sehat
2014-06-20,59.788043478260875,59.788043478260875,2.0,47.275362318840585,877.3550724637681,34.78442028985507,Tidak Sehat
2014-06-21,82.0036231884058,83.58695652173914,2.9166666666666665,42.891304347826086,972.6449275362319,75.34057971014492,Tidak Sehat
2014-06-22,22.25,30.5,2.0,23.958333333333332,516.6666666666666,94.08333333333333,Normal
2014-06-23,18.708333333333332,33.375,2.0833333333333335,29.125,412.5,91.04166666666667,Normal
2014-06-24,41.8125,78.1875,4.833333333333333,34.25,558.3333333333334,133.08333333333334,Tidak Sehat
2014-06-25,101.5,115.79166666666667,9.291666666666666,40.916666666666664,1204.1666666666667,106.95833333333333,Tidak Sehat
2014-06-26,99.625,107.375,4.833333333333333,30.416666666666668,966.6666666666666,103.66666666666667,Tidak Sehat
2014-06-27,10.416666666666666,19.125,2.0,23.833333333333332,275.0,87.95833333333333,Normal
2014-06-28,14.541666666666666,30.166666666666668,6.5,29.833333333333332,270.8333333333333,88.20833333333333,Normal
2014-06-29,32.416666666666664,67.04166666666667,6.208333333333333,37.916666666666664,712.5,118.41666666666667,Tidak Sehat
2014-06-30,68.16666666666667,106.0,10.458333333333334,51.583333333333336,1154.1666666666667,142.58333333333334,Tidak Sehat
2014-07-01,101.79166666666667,136.20833333333334,19.333333333333332,40.875,1066.6666666666667,131.54166666666666,Tidak Sehat
2014-07-02,55.208333333333336,55.208333333333336,2.0,26.125,829.1666666666666,111.83333333333333,Tidak Sehat
2014-07-03,171.33333333333334,172.89583333333334,3.9583333333333335,28.875,1222.9166666666667,91.91666666666667,Tidak Sehat
2014-07-04,167.08333333333334,172.08333333333334,2.0416666666666665,31.375,1141.6666666666667,112.91666666666667,Tidak Sehat
2014-07-05,141.58333333333334,145.54166666666666,2.375,28.583333333333332,1133.3333333333333,118.125,Tidak Sehat
2014-07-06,207.875,224.58333333333334,3.25,33.083333333333336,1541.6666666666667,123.04166666666667,Tidak Sehat
2014-07-07,160.20833333333334,162.54166666666666,8.25,34.125,1162.5,120.875,Tidak Sehat
2014-07-08,81.29166666666667,92.66666666666667,4.708333333333333,31.208333333333332,720.8333333333334,91.41666666666667,Tidak Sehat
2014-07-09,23.25,42.75,5.541666666666667,35.291666666666664,408.3333333333333,62.458333333333336,Normal
2014-07-10,24.166666666666668,59.208333333333336,10.875,35.25,470.8333333333333,98.70833333333333,Normal
2014-07-11,16.166666666666668,41.041666666666664,4.875,34.791666666666664,345.8333333333333,80.95833333333333,Normal
2014-07-12,8.541666666666666,21.166666666666668,2.0,21.208333333333332,229.16666666666666,106.83333333333333,Tidak Sehat
2014-07-13,10.458333333333334,28.5,2.25,25.708333333333332,300.0,79.08333333333333,Normal
2014-07-14,20.875,45.0,2.75,34.541666666666664,420.8333333333333,99.54166666666667,Normal
2014-07-15,38.0,98.5,4.291666666666667,32.125,520.8333333333334,123.04166666666667,Tidak Sehat
2014-07-16,84.83333333333333,95.875,3.9583333333333335,35.708333333333336,791.6666666666666,97.83333333333333,Tidak Sehat
2014-07-17,116.20833333333333,116.75,3.6666666666666665,39.583333333333336,1400.0,86.66666666666667,Tidak Sehat
